Row_ID;SI_ID;Conny_ID;FIUM_ID;Fish_ID;Date;FloyTag1;FloyTag2;FloyTag3;Floy_No;Former_Floy;Floychange;Pit_Tag;MarkorRecap;Kill;Total_Length_mm;Fork_Length_mm;Standard_Length_mm;Head_Circumference;Dorsal_Circumference;Gape;Weight;Sex;Confirmed_Sex;Rep_Status;Confirmed_Rep_Status;Transmitter_Num;DST_Tag;Pike_Name;Surgeon;BeginOPTime;EndOPTime;Muscle_Biopsy;Head;Scales;Fin_Clip;Fin_Ray;Eyelens;SIMS;Otoliths_Extracted;Valid_Otolith_Sample_Stored;Pool_Round_Name;Photo;Photo_No;Photo_File;Stomach_Cont;Sampler;Liver_Weight;Gonad_Weight;g_per_egg;g_per_egg_calculated;Weight_Without_Guts;Bleeding;Ostseehecht;Gear;Lure_Type;Lure_Length;Lure_Length_mm;Waterbody;Capture_Latitude;Capture_Longitude;Release_Latitude;Release_Longitude;Temperature_C;Conductivity_myS_cm;Salinity_PSU;Merged_Row;Reported_Via_Conny;Notes;EnterDate;Change_Tracker;Zone;Mesh_Size;Sample_Origin
6765;NA;NA;NA;Elu-2962;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6766;NA;NA;NA;Elu-2963;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6767;NA;NA;NA;Elu-2964;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6768;NA;NA;NA;Elu-2965;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6769;NA;NA;NA;Elu-2966;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6770;NA;NA;NA;Elu-2967;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6771;NA;NA;NA;Elu-2968;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6772;NA;NA;NA;Elu-2969;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6773;NA;NA;NA;Elu-2970;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6774;NA;NA;NA;Elu-2971;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6775;NA;NA;NA;Elu-2972;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6776;NA;NA;NA;Elu-2973;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6777;NA;NA;NA;Elu-2974;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6778;NA;NA;NA;Elu-2975;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6779;NA;NA;NA;Elu-2976;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6780;NA;NA;NA;Elu-2977;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6781;NA;NA;NA;Elu-2978;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6782;NA;NA;NA;Elu-2979;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6783;NA;NA;NA;Elu-2980;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6784;NA;NA;NA;Elu-2981;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6785;NA;NA;NA;Elu-2982;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6786;NA;NA;NA;Elu-2983;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6787;NA;NA;NA;Elu-2984;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6788;NA;NA;NA;Elu-2985;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6789;NA;NA;NA;Elu-2986;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6790;NA;NA;NA;Elu-2987;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6791;NA;NA;NA;Elu-2988;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6792;NA;NA;NA;Elu-2989;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6793;NA;NA;NA;Elu-2990;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6794;NA;NA;NA;Elu-2991;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6795;NA;NA;NA;Elu-2992;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6796;NA;NA;NA;Elu-2993;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6797;NA;NA;NA;Elu-2994;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6798;NA;NA;NA;Elu-2995;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6799;NA;NA;NA;Elu-2996;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6800;NA;NA;NA;Elu-2997;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6801;NA;NA;NA;Elu-2998;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6802;NA;NA;NA;Elu-2999;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6803;NA;NA;NA;Elu-3000;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6804;NA;NA;NA;Elu-3001;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6805;NA;NA;NA;Elu-3002;2012-06-13;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Kubelank;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stetiner Haff;53.812;14.07955;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6806;NA;NA;NA;Elu-3062;2004-05-01;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Jacobsen;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stege Nor;54.97998;12.29771;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6807;NA;NA;NA;Elu-3063;2004-05-01;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Jacobsen;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stege Nor;54.97998;12.29771;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6808;NA;NA;NA;Elu-3064;2004-05-01;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Jacobsen;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stege Nor;54.97998;12.29771;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6809;NA;NA;NA;Elu-3065;2004-05-01;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Jacobsen;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stege Nor;54.97998;12.29771;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6810;NA;NA;NA;Elu-3066;2004-05-01;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Jacobsen;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stege Nor;54.97998;12.29771;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6811;NA;NA;NA;Elu-3067;2004-05-01;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Jacobsen;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stege Nor;54.97998;12.29771;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6812;NA;NA;NA;Elu-3068;2004-05-01;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Jacobsen;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stege Nor;54.97998;12.29771;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6813;NA;NA;NA;Elu-3069;2004-05-01;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Jacobsen;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stege Nor;54.97998;12.29771;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6814;NA;NA;NA;Elu-3070;2004-05-01;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Jacobsen;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stege Nor;54.97998;12.29771;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
6815;NA;NA;NA;Elu-3071;2004-05-01;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Jacobsen;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stege Nor;54.97998;12.29771;NA;NA;NA;NA;NA;NA;FALSE;NA;2022-06-13 12:31:23;NA;NA;NA;Eschbach_Samples
